Analysis Run Date,Selected Stock,Current EGP Price,Recommendation,Undervalued (Yes/No),Golden Cross (Yes/No),Death Cross (Yes/No),Diamond Cross (20>50) (Yes/No),RSI (%),Volume Multiplier (vs 1Y),Buy Volume Multiplier (vs 2-Month),Optimal Entry Price,Stop Loss,Take Profit 1,Take Profit 2,Take Profit 3,Index Membership,Implied Fair Value (EGP),Fair Value Method,Support,Resistance,P/E Ratio (TTM),EPS (TTM),MACD Bullish (Yes/No),ADX,ADX +DI,ADX -DI,MFI,BB Squeeze,ADL,ChartScanAI Signal,ChartScanAI Confidence,ChartScanAI Recommendation,Score,Score %,Score - Trend,Score - MACD,Score - RSI,Score - Volume,Score - ADI,Score - Support
2026-08-28,EGAL,365.0,Watch,Yes,Yes,No,Yes,74.85,2.53,3.962,334.4548,321.01,367.1602,383.5129,374.8786,EGX30,743.3815,Blended (Graham+PE),294.5,359.85,3.96,92.1621,Yes,,,,,,,,,,,,,,,,,
2026-08-28,ISPH,12.92,Watch,Yes,Yes,No,Yes,50.58,0.737,0.456,12.3364,11.8478,14.6482,15.8041,15.1937,EGX30,30.1871,Blended (Graham+PE),11.3,13.5589,3.5,3.6914,No,,,,,,,,,,,,,,,,,
2026-08-28,JUFO,27.25,Watch,No,Yes,No,Yes,64.58,0.643,1.253,26.6357,26.51,29.0286,29.1253,30.0763,EGX30,22.8635,Blended (Graham+PE),26.51,27.6942,12.39,2.1992,No,,,,,,,,,,,,,,,,,
2026-08-28,MCQE,233.0,Watch,Yes,Yes,No,Yes,60.18,0.389,0.0,231.4567,188.01,268.0723,286.3801,276.7135,EGX30,2141.3577,Blended (Graham+PE),188.01,292.32,0.74,314.124,No,,,,,,,,,,,,,,,,,
2026-08-28,ORAS,832.0,Watch,Yes,Yes,No,Yes,72.79,,,762.5,734.0588,,,,EGX30,108.3217,Blended (Graham+PE),,,5.19,13.68,Yes,,,,,,,,,,,,,,,,,
2026-08-28,ORWE,25.6,Watch,Yes,Yes,No,Yes,54.76,1.25,1.001,24.98,23.1917,27.959,29.4485,28.662,EGX30,41.3368,Blended (Graham+PE),22.65,27.41,8.31,3.081,No,,,,,,,,,,,,,,,,,
2026-08-28,PHDC,14.67,Buy,Yes,Yes,No,Yes,41.64,0.84,0.934,14.4794,14.3284,15.1383,15.1467,15.3884,EGX30,37.4937,Blended (Graham+PE),14.58,14.99,3.52,4.1648,No,,,,,,,,,,,,,,,,,
2026-08-28,ETEL,116.0,Watch,Yes,Yes,No,Yes,59.9,0.942,0.0,113.1186,110.6219,117.1867,121.1628,133.1667,EGX30,422.8201,Blended (Graham+PE),107.0,120.0,2.24,51.7876,No,,,,,,,,,,,,,,,,,
2026-08-28,RMDA,6.14,Watch,No,Yes,No,Yes,54.16,0.204,0.168,5.4942,5.4601,6.9249,7.6403,7.2625,EGX30,4.0358,Blended (Graham+PE),4.94,7.39,15.27,0.4022,No,,,,,,,,,,,,,,,,,
2026-08-28,AMER,6.33,Watch,No,Yes,No,Yes,62.03,0.679,0.978,6.24,4.7133,7.3387,8.7,9.6397,EGX70,,,2.52,8.47,,,No,,,,,,,,,,,,,,,,,
2026-08-28,ARAB,0.262,Watch,No,Yes,No,Yes,67.17,3.427,4.955,0.2475,0.2344,0.267,0.296,0.356,EGX70,,,0.232,0.265,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,COSG,1.82,Watch,Yes,Yes,No,Yes,58.87,0.989,0.736,1.801,1.6549,1.9097,2.19,2.3386,EGX70,5.0344,USD-Comparison (fallback),1.6,1.93,,-0.0638,Yes,,,,,,,,,,,,,,,,,
2026-08-28,POUL,38.44,Watch,Yes,Yes,No,Yes,51.93,0.279,0.982,38.3995,36.97,40.0544,40.4652,40.6333,EGX70,163.2399,Blended (Graham+PE),36.97,38.59,1.91,20.1415,No,,,,,,,,,,,,,,,,,
2026-08-28,PRCL,33.2,Watch,No,Yes,No,Yes,45.9,0.178,0.056,32.2444,31.6851,37.2046,37.3616,38.2267,EGX70,,,32.8,36.49,,,No,,,,,,,,,,,,,,,,,
2026-08-28,ETRS,10.91,Watch,No,Yes,No,Yes,52.18,0.17,0.326,10.763,10.3209,11.0391,11.15,11.2609,EGX70,10.8822,USD-Comparison (fallback),10.21,11.4058,,,No,,,,,,,,,,,,,,,,,
2026-08-28,OBRI,32.2,Watch,Yes,Yes,No,No,42.65,0.702,1.005,31.61,31.2779,33.8179,33.8751,35.4619,EGX70,32.8009,USD-Comparison (fallback),31.61,34.97,20.68,1.557,Yes,,,,,,,,,,,,,,,,,
2026-08-28,NIPH,372.3,Watch,No,Yes,No,Yes,59.05,1.013,0.323,362.98,220.483,475.546,531.829,502.1116,EGX70,210.0441,Blended (Graham+PE),209.0,450.0,14.54,25.6096,No,,,,,,,,,,,,,,,,,
2026-08-28,SWDY,127.99,Watch,Yes,Yes,No,Yes,71.36,0.774,0.443,115.6774,91.8,133.9419,143.0741,138.2523,EGX70,184.2054,Blended (Graham+PE),91.8,133.98,6.26,20.4505,Yes,,,,,,,,,,,,,,,,,
2026-08-28,ENGC,45.15,Watch,Yes,Yes,No,Yes,48.95,0.69,0.279,41.283,40.11,45.3367,46.1258,49.4033,EGX70,110.9282,Blended (Graham+PE),40.11,54.79,3.71,12.1743,No,,,,,,,,,,,,,,,,,
2026-08-28,ZEOT,13.96,Watch,No,Yes,No,Yes,63.19,0.126,0.39,13.2823,13.1122,14.1733,14.5856,16.3533,EGX70,,,10.4,14.99,,,No,,,,,,,,,,,,,,,,,
2026-08-28,BIOC,445.0,Watch,Yes,Yes,No,Yes,59.09,1.024,0.07,420.9528,393.3747,524.1933,604.1669,674.1547,EGX70,19128.8259,Blended (Graham+PE),70.0,563.99,0.14,3076.0938,No,,,,,,,,,,,,,,,,,
2026-08-28,IFAP,20.87,Watch,Yes,Yes,No,Yes,53.71,0.853,0.088,20.85,19.5441,20.9033,22.2233,22.3079,EGX70,21.2608,USD-Comparison (fallback),19.51,22.2,,,No,,,,,,,,,,,,,,,,,
2026-08-28,ICFC,21.29,Watch,No,Yes,No,Yes,76.45,3.734,1.507,18.81,16.8988,21.3262,22.5843,21.9201,EGX70,,,15.43,15.78,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,ISMA,39.42,Watch,No,Yes,No,Yes,80.56,1.173,3.46,34.6138,33.0769,42.2933,46.1331,44.1057,EGX70,,,26.54,36.9,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,LCSW,34.0,Watch,Yes,Yes,No,Yes,51.32,0.764,0.131,33.995,32.6451,36.3239,36.5522,38.3133,EGX70,43.4373,Blended (Graham+PE),32.12,36.5,10.05,3.3846,No,,,,,,,,,,,,,,,,,
2026-08-28,MPCO,2.23,Watch,No,Yes,No,Yes,59.78,0.769,0.0,2.15,2.131,2.3905,2.5267,2.6706,EGX70,,,1.82,2.38,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,ATQA,11.6,Watch,Yes,Yes,No,Yes,75.35,2.512,4.308,10.8994,10.8,11.74,11.8335,12.1903,EGX70,12.0924,USD-Comparison (fallback),9.73,11.7,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,MTIE,8.51,Watch,No,Yes,No,Yes,47.57,0.957,0.66,7.7297,7.533,9.1806,10.0401,10.9227,EGX70,5.0548,Blended (Graham+PE),8.0083,9.15,19.02,0.4474,No,,,,,,,,,,,,,,,,,
2026-08-28,RACC,9.76,Buy,Yes,Yes,No,Yes,38.6,0.399,0.681,9.6824,9.56,9.7713,10.6156,10.6503,EGX70,9.9309,USD-Comparison (fallback),9.56,10.26,,,No,,,,,,,,,,,,,,,,,
2026-08-28,SKPC,17.21,Avoid,No,No,Yes,Yes,57.84,0.74,0.905,,,,,,EGX70,3.3342,Blended (Graham+PE),17.1,17.25,104.96,0.164,Yes,,,,,,,,,,,,,,,,,
2026-08-28,SCEM,98.0,Buy,Yes,Yes,No,Yes,60.49,1.721,1.764,94.5671,89.1874,103.1667,112.0779,129.8767,EGX70,720.2816,Blended (Graham+PE),76.75,113.0,0.99,99.4497,No,,,,,,,,,,,,,,,,,
2026-08-28,OCDI,31.5,Watch,No,Yes,No,Yes,52.14,1.974,0.195,28.22,27.7898,31.97,36.2732,36.71,EGX70,25.3421,Blended (Graham+PE),26.6,36.97,14.7,2.143,No,,,,,,,,,,,,,,,,,
2026-08-28,SVCE,11.0,Watch,Yes,Yes,No,Yes,64.18,0.37,0.0,10.955,10.3595,11.4933,11.7874,12.1054,EGX70,18.1951,Blended (Graham+PE),10.28,12.85,7.38,1.4907,Yes,,,,,,,,,,,,,,,,,
2026-08-28,MOED,0.783,Avoid,No,No,Yes,Yes,63.58,1.882,0.175,,,,,,EGX70,,,0.755,0.843,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,RREI,4.28,Watch,No,Yes,No,Yes,46.61,0.879,0.336,4.0892,3.7589,4.8852,4.9278,5.2367,UNINDEX,,,3.72,4.98,,,No,,,,,,,,,,,,,,,,,
2026-08-28,ADIB,53.89,Watch,Yes,Yes,No,Yes,58.18,0.342,0.448,53.6748,51.81,54.8285,55.1533,55.699,EGX30,130.9062,Blended (Graham+PE),46.02,55.65,3.88,13.8814,No,,,,,,,,,,,,,,,,,
2026-08-28,MFPC,39.34,Watch,Yes,Yes,No,Yes,56.06,0.505,0.675,38.771,38.5802,40.4933,40.6167,41.0078,EGX70,47.0536,Blended (Graham+PE),35.7739,41.0,9.12,4.3112,Yes,,,,,,,,,,,,,,,,,
2026-08-28,NCCW,5.87,Buy,Yes,Yes,No,Yes,51.3,0.246,0.146,5.82,5.687,6.0126,6.2083,6.2386,EGX70,6.1388,USD-Comparison (fallback),5.82,6.23,,,No,,,,,,,,,,,,,,,,,
2026-08-28,EALR,402.29,Watch,No,Yes,No,Yes,54.41,0.466,0.249,378.1343,360.0,423.2347,430.9188,436.6533,UNINDEX,,,360.0,409.99,509.03,0.7903,No,,,,,,,,,,,,,,,,,
2026-08-28,AALR,306.44,Watch,No,Yes,No,Yes,54.51,0.525,0.025,304.525,262.1345,307.9633,308.8515,342.1467,UNINDEX,,,200.0,317.99,,,No,,,,,,,,,,,,,,,,,
2026-08-28,KABO,9.11,Watch,No,Yes,No,Yes,63.3,1.679,0.972,8.9039,8.6727,9.2333,9.3782,9.6465,EGX70,,,7.75,9.75,,,No,,,,,,,,,,,,,,,,,
2026-08-28,MCRO,1.5,Watch,No,Yes,No,Yes,51.31,0.64,0.163,1.4514,1.32,1.5828,1.6116,1.66,EGX70,0.5312,Blended (Graham+PE),1.32,1.57,36.1,0.0416,No,,,,,,,,,,,,,,,,,
2026-08-28,GGCC,0.962,Watch,No,Yes,No,Yes,55.05,4.827,2.657,0.7794,0.5771,1.0187,1.0331,1.2073,UNINDEX,,,0.805,1.28,17.72,0.0543,No,,,,,,,,,,,,,,,,,
2026-08-28,INEG,0.55,Buy,Yes,Yes,No,Yes,60.53,2.233,0.481,0.539,0.5028,0.5543,0.6143,0.6393,UNINDEX,0.572,USD-Comparison (fallback),0.539,0.609,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,CPCI,548.0,Watch,No,Yes,No,Yes,65.35,0.841,0.264,542.005,462.8711,574.9967,582.3019,693.9967,UNINDEX,,,440.01,644.0,,,No,,,,,,,,,,,,,,,,,
2026-08-28,AXPH,1687.5,Watch,No,Yes,No,Yes,83.3,10.383,8.463,1444.7813,1319.9733,1721.3967,1859.7044,1786.6779,UNINDEX,,,1122.0,1460.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,MBSC,392.52,Watch,Yes,Yes,No,Yes,71.32,1.136,1.046,351.6517,260.3624,453.0055,503.6824,476.925,UNINDEX,696.1063,Blended (Graham+PE),249.1856,434.99,4.79,82.0105,Yes,,,,,,,,,,,,,,,,,
2026-08-28,MILS,216.04,Watch,No,Yes,No,Yes,59.34,0.93,0.064,209.716,200.001,224.8967,227.944,231.7578,UNINDEX,,,127.01,248.4,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,ZMID,8.6,Watch,No,Yes,No,Yes,71.32,2.42,3.851,7.83,7.7353,9.7833,10.7599,10.2443,EGX70,7.0839,Blended (Graham+PE),7.39,7.79,12.58,0.6834,Yes,,,,,,,,,,,,,,,,,
2026-08-28,AMIA,19.0,Watch,No,Yes,No,Yes,77.33,0.466,0.0,16.5513,13.5748,20.154,21.9554,21.0042,EGX70,,,10.6,13.5,21.18,0.8969,Yes,,,,,,,,,,,,,,,,,
2026-08-28,MISR,5.51,Watch,Yes,Yes,No,Yes,48.33,0.0,0.0,5.3816,5.3672,5.7931,5.8569,5.87,UNINDEX,5.5593,USD-Comparison (fallback),,5.56,,-0.0875,No,,,,,,,,,,,,,,,,,
2026-08-28,MPCI,402.54,Watch,No,Yes,No,Yes,69.32,0.627,0.063,363.7441,283.5992,441.2978,480.0746,459.6004,EGX70,,,204.36,460.2,17.67,22.7816,Yes,,,,,,,,,,,,,,,,,
2026-08-28,TALM,17.65,Watch,No,Yes,No,Yes,43.66,2.778,0.453,17.0998,15.9351,19.0869,19.6033,20.1064,EGX70,16.2929,Blended (Graham+PE),15.38,18.0,9.64,1.8312,No,,,,,,,,,,,,,,,,,
2026-08-28,LUTS,1.59,Watch,No,Yes,No,Yes,71.91,7.404,2.418,1.2545,0.687,1.8776,2.1891,2.0247,UNINDEX,,,0.687,0.793,,,Yes,,,,,,,,,,,,,,,,,
2026-08-28,INFI,157.03,Watch,No,Yes,No,Yes,61.57,0.693,0.006,152.7267,140.66,187.5027,204.8907,195.7098,UNINDEX,,,140.66,178.99,,,No,,,,,,,,,,,,,,,,,
2026-08-28,EPCO,11.19,Watch,No,Yes,No,Yes,49.8,0.37,0.471,10.417,10.32,11.4809,11.97,12.2291,UNINDEX,11.0994,USD-Comparison (fallback),10.32,11.74,,,No,,,,,,,,,,,,,,,,,
2026-08-28,EGAS,57.0,Watch,Yes,Yes,No,Yes,50.53,0.426,0.392,55.2096,50.0,58.3233,61.9654,64.6233,EGX33,60.7287,Blended (Graham+PE),50.0,63.0,11.54,4.94,No,,,,,,,,,,,,,,,,,
2026-08-28,MASR,7.55,Buy,Yes,Yes,No,Yes,42.17,1.059,0.755,7.4249,7.4174,8.1336,8.3951,8.58,EGX33,24.4969,Blended (Graham+PE),7.45,7.69,2.97,2.5404,No,,,,,,,,,,,,,,,,,
2026-08-28,OLFI,23.3,Buy,Yes,Yes,No,Yes,44.84,0.36,0.075,22.6316,22.0974,23.6559,23.8433,24.1374,EGX33,34.2321,Blended (Graham+PE),22.9,23.48,5.53,4.2119,No,,,,,,,,,,,,,,,,,
2026-08-28,ORHD,42.48,Watch,Yes,Yes,No,Yes,58.99,0.459,0.965,41.5437,39.6747,43.8863,45.6033,47.1541,EGX30,126.2815,Blended (Graham+PE),38.4,43.47,2.87,14.8164,No,,,,,,,,,,,,,,,,,
2026-08-28,COPR,0.538,Watch,Yes,Yes,No,Yes,69.98,3.599,0.253,0.4894,0.476,0.5637,0.6009,0.5813,UNINDEX,0.5722,USD-Comparison (fallback),0.353,0.426,,,Yes,,,,,,,,,,,,,,,,,
2026-08-29,AMOC,10.91,Watch,Yes,Yes,No,Yes,66.13,1.211,1.07,10.205,8.24,11.3133,12.2034,12.9668,EGX30,14.433,Blended (Graham+PE),8.24,12.25,7.83,1.3938,Yes,58.85,38.92,14.73,57.1,No,-893799678.0,Buy,0.3797,Buy,66.0,,35.0,15.0,15.0,6.0,-5.0,0.0
2026-08-29,ARCC,75.63,Buy,Yes,Yes,No,Yes,68.39,0.347,0.118,73.56,55.4,84.881,90.5415,87.5528,EGX30,577.4504,Blended (Graham+PE),55.4,91.72,0.91,83.3371,Yes,56.04,44.12,6.11,66.42,No,22845651751698.0,Buy,0.4574,Buy,73.0,,35.0,15.0,15.0,0.0,8.0,0.0
2026-08-29,EFID,32.47,Watch,No,Yes,No,Yes,58.63,0.295,0.378,31.3251,27.6979,35.4709,37.5438,36.4493,EGX30,22.9465,Blended (Graham+PE),27.49,34.89,12.86,2.5258,No,31.72,28.31,22.35,63.61,No,191059118680728.0,Buy,0.5181,Buy,58.0,,35.0,0.0,15.0,0.0,8.0,0.0
2026-08-29,EFIH,24.0,Watch,No,Yes,No,Yes,52.91,0.565,1.07,23.775,23.27,24.3367,24.6061,25.2623,EGX30,8.0149,Blended (Graham+PE),23.27,24.0,31.84,0.7539,No,24.18,20.01,19.71,58.3,No,17216784.0,Buy,0.4148,Buy,60.47,,34.47,0.0,15.0,3.0,8.0,0.0
2026-08-29,EGAL,365.0,Buy,Yes,Yes,No,Yes,74.85,2.53,3.962,334.4548,321.01,367.1602,383.5129,374.8786,EGX30,743.3815,Blended (Graham+PE),294.5,359.85,3.96,92.1621,Yes,38.13,41.04,10.44,63.83,No,5694284051265.0,Buy,0.387,Buy,83.0,,35.0,15.0,5.0,20.0,8.0,0.0
2026-08-29,ISPH,12.92,Watch,Yes,Yes,No,Yes,50.58,0.737,0.456,12.3364,11.8478,14.6482,15.8041,15.1937,EGX30,30.1871,Blended (Graham+PE),11.3,13.5589,3.5,3.6914,No,46.7,31.52,13.74,62.32,No,1905085470192.0,Neutral,0.43,Hold,55.25,,32.25,0.0,15.0,0.0,8.0,0.0
2026-08-29,JUFO,27.25,Watch,No,Yes,No,Yes,64.58,0.643,1.253,26.6357,26.51,29.0286,29.1253,30.0763,EGX30,22.8635,Blended (Graham+PE),26.51,27.6942,12.39,2.1992,No,41.88,31.91,12.95,58.78,No,23880742270904.0,Sell,0.4173,Avoid,64.0,,35.0,0.0,15.0,3.0,8.0,3.0
2026-08-29,MCQE,233.0,Watch,Yes,Yes,No,Yes,60.18,0.389,0.0,231.4567,188.01,268.0723,286.3801,276.7135,EGX30,2141.3577,Blended (Graham+PE),188.01,292.32,0.74,314.124,No,38.02,34.06,13.65,68.44,No,18402799805495.0,Neutral,0.0,Hold,58.0,,35.0,0.0,15.0,0.0,8.0,0.0
2026-08-29,ORAS,832.0,Watch,Yes,Yes,No,Yes,72.79,,,762.5,734.0588,,,,EGX30,108.3217,Blended (Graham+PE),,,5.19,13.68,Yes,30.36,40.92,9.32,33.34,,-2574919.0,Neutral,0.0,Hold,50.0,,35.0,15.0,5.0,0.0,-5.0,0.0
2026-08-29,ORWE,25.6,Watch,Yes,Yes,No,Yes,54.76,1.25,1.001,24.98,23.1917,27.959,29.4485,28.662,EGX30,41.3368,Blended (Graham+PE),22.65,27.41,8.31,3.081,No,35.33,28.05,23.12,59.22,No,-103564299.0,Neutral,0.0,Hold,46.79,,30.79,0.0,15.0,6.0,-5.0,0.0
2026-08-29,PHDC,14.67,Avoid,Yes,Yes,No,Yes,41.64,0.84,0.934,14.4794,14.3284,15.1383,15.1467,15.3884,EGX30,37.4937,Blended (Graham+PE),14.58,14.99,3.52,4.1648,No,17.5,20.53,20.82,62.48,No,-1184363403.0,Neutral,0.0,Hold,33.0,,27.0,0.0,8.0,0.0,-5.0,3.0
2026-08-29,ETEL,116.0,Watch,Yes,Yes,No,Yes,59.9,0.942,0.0,113.1186,110.6219,117.1867,121.1628,133.1667,EGX30,422.8201,Blended (Graham+PE),107.0,120.0,2.24,51.7876,No,52.51,23.81,8.56,60.38,No,-29031787.0,Buy,0.3796,Buy,45.0,,35.0,0.0,15.0,0.0,-5.0,0.0
2026-08-29,RMDA,6.14,Watch,No,Yes,No,Yes,54.16,0.204,0.168,5.4942,5.4601,6.9249,7.6403,7.2625,EGX30,4.0358,Blended (Graham+PE),4.94,7.39,15.27,0.4022,No,47.77,31.02,14.26,67.04,No,-2393180727924.0,Neutral,0.0,Hold,45.0,,35.0,0.0,15.0,0.0,-5.0,0.0
2026-08-29,AMER,6.33,Watch,No,Yes,No,Yes,62.03,0.679,0.978,6.24,4.7133,7.3387,8.7,9.6397,EGX70,,,2.52,8.47,,,No,68.72,32.47,9.55,67.06,No,243789105768.0,Neutral,0.0,Hold,58.0,,35.0,0.0,15.0,0.0,8.0,0.0
2026-08-29,ARAB,0.262,Buy,No,Yes,No,Yes,67.17,3.427,4.955,0.2475,0.2344,0.267,0.296,0.356,EGX70,,,0.232,0.265,,,Yes,24.74,30.25,12.62,59.4,No,-18260404139.0,Sell,0.4571,Avoid,80.0,,35.0,15.0,15.0,20.0,-5.0,0.0
2026-08-29,COSG,1.82,Buy,Yes,Yes,No,Yes,58.87,0.989,0.736,1.801,1.6549,1.9097,2.19,2.3386,EGX70,5.0344,USD-Comparison (fallback),1.6,1.93,,-0.0638,Yes,31.29,22.89,15.15,63.16,No,3049976936356838.0,Neutral,0.0,Hold,71.94,,33.94,15.0,15.0,0.0,8.0,0.0
2026-08-29,POUL,38.44,Watch,Yes,Yes,No,Yes,51.93,0.279,0.982,38.3995,36.97,40.0544,40.4652,40.6333,EGX70,163.2399,Blended (Graham+PE),36.97,38.59,1.91,20.1415,No,15.19,15.07,16.5,61.31,No,1235847906005.0,Buy,0.3735,Buy,57.23,,34.23,0.0,15.0,0.0,8.0,0.0
2026-08-29,PRCL,33.2,Watch,No,Yes,No,Yes,45.9,0.178,0.056,32.2444,31.6851,37.2046,37.3616,38.2267,EGX70,,,32.8,36.49,,,No,23.24,22.01,24.33,67.25,No,14202064693004.0,Neutral,0.0,Hold,54.0,,35.0,0.0,8.0,0.0,8.0,3.0
2026-08-29,ETRS,10.91,Watch,No,Yes,No,Yes,52.18,0.17,0.326,10.763,10.3209,11.0391,11.15,11.2609,EGX70,10.8822,USD-Comparison (fallback),10.21,11.4058,,,No,30.23,20.42,18.32,67.01,No,1899882353885.0,Buy,0.4052,Buy,58.0,,35.0,0.0,15.0,0.0,8.0,0.0
2026-08-29,OBRI,32.2,Avoid,Yes,Yes,No,No,42.65,0.702,1.005,31.61,31.2779,33.8179,33.8751,35.4619,EGX70,32.8009,USD-Comparison (fallback),31.61,34.97,20.68,1.557,Yes,12.27,18.61,22.98,63.7,No,139362910504180.0,Neutral,0.0,Hold,42.73,,12.73,8.0,8.0,3.0,8.0,3.0
2026-08-29,NIPH,372.3,Watch,No,Yes,No,Yes,59.05,1.013,0.323,362.98,220.483,475.546,531.829,502.1116,EGX70,210.0441,Blended (Graham+PE),209.0,450.0,14.54,25.6096,No,56.32,34.38,14.79,64.86,No,931194064661458.0,Neutral,0.0,Hold,61.0,,35.0,0.0,15.0,3.0,8.0,0.0
2026-08-29,SWDY,127.99,Watch,Yes,Yes,No,Yes,71.36,0.774,0.443,115.6774,91.8,133.9419,143.0741,138.2523,EGX70,184.2054,Blended (Graham+PE),91.8,133.98,6.26,20.4505,Yes,63.57,40.36,6.78,59.67,No,-125221565.0,Neutral,0.0,Hold,50.0,,35.0,15.0,5.0,0.0,-5.0,0.0
2026-08-29,ENGC,45.15,Avoid,Yes,Yes,No,Yes,48.95,0.69,0.279,41.283,40.11,45.3367,46.1258,49.4033,EGX70,110.9282,Blended (Graham+PE),40.11,54.79,3.71,12.1743,No,27.28,21.76,24.34,68.19,No,-25387033994533.0,Neutral,0.0,Hold,38.0,,35.0,0.0,8.0,0.0,-5.0,0.0
2026-08-29,ZEOT,13.96,Watch,No,Yes,No,Yes,63.19,0.126,0.39,13.2823,13.1122,14.1733,14.5856,16.3533,EGX70,,,10.4,14.99,,,No,52.86,27.75,13.06,68.29,No,3322248564697.0,Neutral,0.0,Hold,58.0,,35.0,0.0,15.0,0.0,8.0,0.0
2026-08-29,BIOC,445.0,Watch,Yes,Yes,No,Yes,59.09,1.024,0.07,420.9528,393.3747,524.1933,604.1669,674.1547,EGX70,19128.8259,Blended (Graham+PE),70.0,563.99,0.14,3076.0938,No,48.31,26.94,17.89,66.19,No,99374615926521.0,Neutral,0.0,Hold,61.0,,35.0,0.0,15.0,3.0,8.0,0.0
2026-08-29,IFAP,20.87,Watch,Yes,Yes,No,Yes,53.71,0.853,0.088,20.85,19.5441,20.9033,22.2233,22.3079,EGX70,21.2608,USD-Comparison (fallback),19.51,22.2,,,No,24.35,28.8,17.52,64.02,No,3452450918744.0,Neutral,0.0,Hold,53.7,,30.7,0.0,15.0,0.0,8.0,0.0
2026-08-29,ICFC,21.29,Buy,No,Yes,No,Yes,76.45,3.734,1.507,18.81,16.8988,21.3262,22.5843,21.9201,EGX70,,,15.43,15.78,,,Yes,43.24,35.64,11.87,62.98,No,402016791719777.0,Neutral,0.0,Hold,83.0,,35.0,15.0,5.0,20.0,8.0,0.0
2026-08-29,ISMA,39.42,Watch,No,Yes,No,Yes,80.56,1.173,3.46,34.6138,33.0769,42.2933,46.1331,44.1057,EGX70,,,26.54,36.9,,,Yes,53.31,34.47,8.86,68.14,No,2046338448086.0,Neutral,0.0,Hold,59.0,,35.0,15.0,-10.0,11.0,8.0,0.0
2026-08-29,LCSW,34.0,Watch,Yes,Yes,No,Yes,51.32,0.764,0.131,33.995,32.6451,36.3239,36.5522,38.3133,EGX70,43.4373,Blended (Graham+PE),32.12,36.5,10.05,3.3846,No,19.97,19.85,17.49,65.04,No,263836106156756.0,Buy,0.3116,Buy,57.74,,34.74,0.0,15.0,0.0,8.0,0.0
2026-08-29,MPCO,2.23,Buy,No,Yes,No,Yes,59.78,0.769,0.0,2.15,2.131,2.3905,2.5267,2.6706,EGX70,,,1.82,2.38,,,Yes,41.8,28.57,10.32,66.0,No,5163858446268.0,Buy,0.3095,Buy,73.0,,35.0,15.0,15.0,0.0,8.0,0.0
2026-08-29,ATQA,11.6,Buy,Yes,Yes,No,Yes,75.35,2.512,4.308,10.8994,10.8,11.74,11.8335,12.1903,EGX70,12.0924,USD-Comparison (fallback),9.73,11.7,,,Yes,49.23,38.44,7.47,64.31,No,10488161572084.0,Neutral,0.0,Hold,82.86,,34.86,15.0,5.0,20.0,8.0,0.0
2026-08-29,MTIE,8.51,Watch,No,Yes,No,Yes,47.57,0.957,0.66,7.7297,7.533,9.1806,10.0401,10.9227,EGX70,5.0548,Blended (Graham+PE),8.0083,9.15,19.02,0.4474,No,31.26,25.16,21.49,61.52,No,275057634915464.0,Neutral,0.4502,Hold,50.64,,34.64,0.0,8.0,0.0,8.0,0.0
2026-08-29,RACC,9.76,Avoid,Yes,Yes,No,Yes,38.6,0.399,0.681,9.6824,9.56,9.7713,10.6156,10.6503,EGX70,9.9309,USD-Comparison (fallback),9.56,10.26,,,No,17.87,20.91,25.56,60.55,No,211888531122439.0,Neutral,0.0,Hold,38.14,,21.14,0.0,6.0,0.0,8.0,3.0
2026-08-29,SKPC,17.21,Avoid,No,No,Yes,Yes,57.84,0.74,0.905,,,,,,EGX70,3.3342,Blended (Graham+PE),17.1,17.25,104.96,0.164,Yes,24.65,24.65,17.4,61.05,No,-200893200.0,Buy,0.3712,Buy,56.69,,28.69,15.0,15.0,0.0,-5.0,3.0
2026-08-29,SCEM,98.0,Buy,Yes,Yes,No,Yes,60.49,1.721,1.764,94.5671,89.1874,103.1667,112.0779,129.8767,EGX70,720.2816,Blended (Graham+PE),76.75,113.0,0.99,99.4497,No,55.62,31.45,10.46,63.13,No,629135933723988.0,Neutral,0.0,Hold,74.0,,35.0,0.0,15.0,16.0,8.0,0.0
2026-08-29,OCDI,31.5,Watch,No,Yes,No,Yes,52.14,1.974,0.195,28.22,27.7898,31.97,36.2732,36.71,EGX70,25.3421,Blended (Graham+PE),26.6,36.97,14.7,2.143,No,48.3,27.5,15.5,62.69,No,-34984066.0,Buy,0.3433,Buy,53.0,,35.0,0.0,15.0,8.0,-5.0,0.0
2026-08-29,SVCE,11.0,Watch,Yes,Yes,No,Yes,64.18,0.37,0.0,10.955,10.3595,11.4933,11.7874,12.1054,EGX70,18.1951,Blended (Graham+PE),10.28,12.85,7.38,1.4907,Yes,49.56,37.44,8.62,67.87,No,-566585935.0,Neutral,0.3767,Hold,60.0,,35.0,15.0,15.0,0.0,-5.0,0.0
